feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,target
-0.931708,-1.700257,-1.297199,0.969005,-0.827481,-2.722665,2.115752,-1.658798,-0.045558,-2.908016,0.181427,1.138840,2.389140,3.179006,-1.381734,-1.742613,-3.392167,-1.054517,-3.697170,-2.727007,1.097332,-0.794298,0.788179,-0.468187,-0.100390,-0.753743,-6.786329,-0.295361,-1.064078,0.692686,0.596882,0.601931,0.099561,2.787096,1.905591,-2.258885,1.647877,0.622677,-0.633191,1.552582,0.555844,1.937098,-0.792811,-2.595696,0.477126,-1.443803,2.070986,4.855347,-5.839202,-0.857764,-0.658276,-1.871252,-1.045758,-0.608742,0.310065,0.553923,-1.659049,1.432895,5.569571,2.331509,0.597082,-1.544673,3.912097,-0.200336,-1.807737,4.550014,-2.959992,1.464168,0.315938,-6.665355,-1.336433,-0.770241,-1.446075,1.335573,4.604811,0.453116,3.560078,0.364765,4.735595,2.944907,0.474513,2.450935,0.601217,-0.007048,-0.546804,2.219527,-0.298111,-3.963463,3.888828,7.308717,1.800975,-1.561628,0.673353,0.453002,3.976342,-0.591748,3.501785,1.187450,-4.801789,1.364582,0.131595,0.677371,0.010813,-0.115600,4.226914,-3.328778,-1.521233,-1.056926,-0.739109,5.076810,0.897759,1.899620,-2.336112,-3.239031,-0.939372,0.599751,0.799867,1.737849,0.254783,0.044312,1
-0.795893,0.172674,-0.627090,-1.087959,0.806378,4.073794,6.493110,0.791062,-7.619817,3.741182,0.105945,0.387456,-0.080454,0.016638,-0.917851,-1.048681,-2.783949,0.690614,1.870039,-1.422075,1.342006,-0.235263,-1.071986,-1.398286,-0.511124,-3.510593,2.232301,5.423586,-5.432404,-1.791235,-0.462196,-0.035421,0.762174,0.302909,-2.300714,0.767288,0.833630,-5.907309,-1.506932,7.556194,0.770714,0.969299,-1.270213,-3.141784,0.226279,-0.011886,3.676292,-0.523004,6.247036,6.502096,-0.873079,-2.070714,0.440346,2.154971,4.590126,0.408737,-0.758524,-2.542937,-3.521621,-1.086564,0.499940,0.176844,0.920475,0.683066,-0.060089,2.188214,2.731242,0.615198,-0.507971,-1.485078,-1.217978,-1.273597,1.433729,-0.005698,-1.608314,4.674991,-0.467045,-0.156377,-0.448573,3.366091,-0.517481,0.533660,2.117985,2.716946,-5.832048,-0.753911,-1.188581,-1.798435,6.119224,2.187177,1.929080,0.180146,-0.875538,-2.646308,3.060660,2.137828,5.652474,1.603519,4.727862,-0.855758,-0.270154,-0.184285,-1.390904,2.942073,-0.901004,-2.034213,-3.583057,4.213277,-4.185882,2.828320,1.277784,0.868647,-1.871154,2.239563,1.812625,4.953173,0.191694,-0.945215,3.235323,0.143666,1
-0.677838,-2.317165,-1.004109,2.200600,-1.163167,1.286975,3.757168,1.966251,-3.373176,-2.530648,-0.098076,-0.281721,-0.627107,5.067151,-2.017061,-3.355051,3.620720,-4.547027,0.858086,-2.828909,0.706131,-1.410795,-0.645590,0.089665,-0.757362,-6.663636,6.212620,0.719650,-3.011492,-0.981616,0.953290,-1.748027,0.593275,1.624317,5.239441,-3.065757,1.150064,2.832985,-2.309112,2.487196,1.102995,2.342478,-0.803709,-1.187189,3.211113,-3.971115,-0.761621,4.868213,3.462337,-2.273623,-0.281849,-0.870158,1.154143,-2.077348,0.735883,0.722311,0.469791,-5.446079,-1.991488,-0.053568,0.256818,1.687235,2.539465,-4.080991,-0.296237,-0.288280,-1.531568,-1.129719,-0.849074,-2.589358,-1.730257,-2.226284,-1.510558,-1.683419,3.226439,3.398446,-4.335053,0.658004,-4.608985,5.437949,0.240534,0.770682,1.918945,1.458195,2.376399,-2.881572,1.034173,-7.196794,0.372059,6.964474,0.417384,-1.659078,0.508975,-0.533118,-0.657427,-1.455758,-1.820854,-1.599102,2.396695,1.283972,0.055607,-0.258133,2.545550,1.680938,1.468407,-2.065813,3.368206,1.334862,-1.764584,-3.070121,0.936389,0.206615,0.171593,-3.925781,1.201364,2.194570,1.285623,0.746091,0.616917,-4.327896,1
-0.966398,-0.290067,-2.169573,-1.114590,-2.495010,-0.123955,-0.585444,3.186067,-4.695141,1.293597,-0.537876,0.425738,1.689597,0.484945,-1.677952,1.228989,5.977853,2.258520,-1.447792,-4.738805,0.915656,-2.092928,-2.099773,-1.026691,4.315493,2.468158,2.463988,3.406535,5.036001,0.406320,-0.145216,-0.025164,-1.853145,-0.031845,3.395324,-5.520977,-4.529824,-0.868599,-2.942818,-5.068613,0.149174,1.571066,-0.615822,0.213066,-0.025808,-1.968709,2.971578,-0.433419,4.233953,-9.686484,-0.679541,-0.584197,-1.580221,2.290522,0.597105,1.812038,-3.722142,2.135275,-2.009504,2.058418,0.791592,1.149987,0.857891,-4.406549,2.086492,-1.097550,0.328070,-2.706098,1.844631,-4.641855,-1.258137,0.205805,-1.439282,-0.218128,3.439506,-0.612287,0.803137,-2.400334,-6.685026,-2.906948,-0.666022,1.139120,0.253514,1.719598,1.233699,-2.135679,2.951267,0.645807,-1.999410,3.924381,0.785668,0.152472,-0.260547,0.931934,-1.162213,-0.910088,-1.724494,0.132905,-2.896589,-3.832034,-0.291016,-0.135977,2.038942,1.430770,1.880177,-1.656894,-4.318594,-0.265908,-8.086719,-2.309723,1.049871,1.954328,-0.260874,-1.749822,1.899133,0.823892,0.358074,2.772835,-3.727023,6.014631,0
-0.734684,-0.710148,-0.256027,0.375901,2.555598,5.489185,5.736007,-2.313033,-0.802167,1.648851,1.225239,0.612141,0.789983,0.997499,-0.292727,-1.208826,2.009325,-3.048814,-0.091880,-0.201985,1.393455,-2.729755,-3.412520,-1.625793,-0.711483,2.699431,0.579153,4.431388,0.923979,3.459855,-0.227297,-0.589673,-0.050360,-0.459786,-0.320592,-3.007753,-3.453601,-1.483960,1.904674,8.025663,0.382957,2.785879,-0.979335,2.076687,2.840031,-2.804124,-1.386271,-2.657712,-1.568010,-0.598578,-0.602748,-0.751997,2.330148,-0.772025,1.160117,0.583835,-5.888116,-0.415061,-5.288557,0.291670,-0.049391,0.753601,0.256207,-3.362271,-3.281728,0.586002,4.855087,2.496779,-4.783496,3.630928,-0.179984,-1.084756,-0.303449,2.311088,2.289134,1.521407,2.610218,0.916637,-0.927963,6.964917,-0.229043,-0.165596,0.638591,1.464598,-3.916974,-0.702772,1.891113,-5.300117,4.903236,4.594489,0.934744,0.466201,-2.508157,-1.399608,0.254153,2.214227,-1.464090,5.596961,3.317050,-3.952648,-0.107282,1.094246,1.031034,3.546058,0.748600,0.404431,-0.628311,0.006473,2.121602,-3.643839,0.504571,0.650997,0.066494,-1.981214,-3.475123,-4.690769,-0.537937,-1.931105,1.639236,-1.532986,0
-0.978097,-1.026760,1.336523,2.314748,2.005026,0.358570,1.273801,-3.420363,-6.919903,0.937789,0.605602,0.002617,0.354946,2.477058,-4.327185,-1.937716,-0.239403,-2.900016,1.853757,4.689718,2.003238,-0.284260,-0.032358,-1.857505,-0.721494,-2.136257,-5.733400,4.367107,2.343156,0.105041,-0.255932,0.995687,1.875729,1.177347,-1.850556,-4.791727,-6.331046,0.651599,-0.358506,1.238761,1.319304,1.268396,-0.032528,0.887575,-0.240970,-3.082597,2.906206,2.974576,0.568135,-7.478105,-1.684637,0.960215,1.374819,1.552687,1.863059,3.645956,-1.101916,-3.198511,0.263705,4.278945,0.257175,0.809136,0.927920,-0.578901,1.107734,-0.036031,-1.252108,-1.273665,-3.283296,-0.450408,-0.703266,-2.174788,-0.205519,0.224479,0.368867,-1.837660,0.461759,1.123329,-0.712227,7.464995,0.181948,1.590561,-0.858851,2.587790,-2.525397,-0.372994,3.159206,2.103921,0.600822,-0.394020,1.820745,-1.746497,-0.687763,-3.317162,-3.861199,0.178513,3.968095,3.466498,-7.303371,-2.237749,-0.930847,-0.068308,0.528377,1.749832,1.262790,0.378847,-0.001447,-0.761313,1.273040,0.979818,-0.164816,0.778313,-0.041255,-0.104624,-0.798042,0.417317,-2.206091,-1.481217,-1.596336,0.548569,1
-0.529513,-0.191434,0.631715,-0.279582,1.326311,8.600000,2.419661,0.457696,-0.235422,-1.638966,0.007127,1.581053,0.631647,1.412068,-0.855415,-0.706673,1.143548,4.017294,3.570457,1.703360,0.966865,-1.344655,-1.529364,1.129486,-1.721831,-0.119038,0.344468,-0.233749,-4.317328,-0.305528,0.208644,0.503444,0.086759,-1.022798,3.254458,-1.619940,-2.256907,-0.913632,-0.201966,-1.202382,1.065265,1.398159,-2.321327,-2.912410,-1.147675,-2.350089,2.373385,-2.081037,2.760456,3.061496,-0.568829,0.622738,0.236584,0.486263,0.048416,-0.754351,0.658559,-2.252472,-1.320549,4.329466,1.225984,1.342998,1.304517,0.514280,2.185245,-4.877976,-1.756878,2.547968,3.146259,4.817403,-1.916364,-2.128618,1.029286,2.614822,4.220304,4.494515,3.763949,2.953254,1.774927,0.237605,-0.202868,0.714216,1.336053,1.641350,-6.006389,-3.062200,2.626770,-1.797912,4.277585,-3.750912,1.230846,-0.792838,-3.785447,0.050119,3.769172,-0.088633,-0.279267,8.106564,-4.461679,-1.630912,-0.069768,-0.056176,-1.366012,0.251763,5.460435,-3.781570,-3.537604,-8.487300,-1.802839,-1.087572,0.641466,1.091249,-0.292019,-3.445769,1.465589,0.851087,-2.804709,5.236342,-3.177358,3.224815,1
-1.666543,-0.022378,1.075925,1.545678,-1.794948,0.780237,-2.068408,0.417828,-2.290629,-3.474785,-0.450069,-0.922189,-0.273951,2.203286,1.879462,-1.644491,0.865109,-2.367496,-1.525791,0.422444,1.081764,1.240793,-2.365910,-1.156004,-0.413538,-0.941536,1.356998,-1.856245,-2.128638,4.789323,-0.867924,1.129620,0.023511,0.988816,0.314281,-0.675686,-0.513064,0.810860,3.693273,1.038466,0.480243,1.811707,-2.880255,-2.643704,-2.308546,-0.769358,-3.185063,1.492552,0.222430,-2.430932,-1.241559,-0.182231,1.037040,-0.167044,-0.825315,1.985227,-0.555899,-2.380078,-5.177817,-2.587537,0.696462,0.931686,0.198907,-3.521442,2.635731,-0.525803,0.351336,5.354293,4.899208,3.848603,-1.420605,-1.363939,0.688096,1.589965,0.829525,0.153854,-0.979092,0.370981,-1.114437,-1.175651,-0.207348,-1.209228,-0.078093,0.330748,-0.556753,1.336195,-5.303635,-4.141512,0.954932,-1.035179,0.416926,0.478143,0.403210,-1.500333,-0.926227,3.442944,1.152239,0.963553,-3.374729,-1.903946,-0.835380,-0.026427,2.209803,1.784216,3.770762,-2.544495,-0.904636,5.543246,-0.746440,5.080587,0.913527,2.259942,-0.302969,0.406473,1.698940,-4.594938,3.442002,2.539603,2.339834,-0.273051,0
-0.106174,-0.436643,0.700872,-1.967924,-0.800582,-0.168711,-2.017771,-3.726352,-3.236378,-1.684082,-0.204636,0.768409,0.404969,2.421840,-1.333658,-1.121589,-1.248242,-0.898533,0.638246,0.974263,0.189339,-2.666537,-0.492187,-0.257570,1.133342,2.220489,0.546005,0.440618,-2.466498,3.786777,-0.104616,-0.568545,1.760360,0.165419,-1.983818,1.469612,0.361279,-5.040082,0.010373,-3.873776,1.159668,1.644705,-0.695492,-1.716232,1.099694,-1.148110,3.703246,5.607299,-1.772445,-5.489151,-1.730797,-0.223880,2.685252,-0.070732,0.375702,-1.209264,2.930011,-0.603484,-2.129742,-0.475441,1.256349,1.131747,2.947933,-3.941527,-2.324789,0.542354,-1.087069,4.046904,-2.988570,-1.199431,-2.110812,-1.096532,1.273468,2.205609,-0.495476,4.467771,-2.450226,2.292671,0.299567,1.975964,-0.157311,1.554950,2.639146,0.975799,0.556481,-5.169986,-5.093731,0.695325,-0.314102,6.805492,0.743666,-0.787537,-1.435219,-0.913847,0.875464,0.817465,2.447532,-3.433968,-1.754267,-3.758788,-0.690391,-1.417095,-0.076450,1.218058,0.947466,-0.028023,-2.079216,-5.642800,3.450420,2.000791,1.295605,0.209099,-1.037375,0.210310,1.439883,-0.657102,-3.174470,1.696609,-2.377206,-2.829642,1
-1.483813,1.001258,0.394483,0.000240,-1.079341,0.474455,0.919286,-0.535753,5.460004,-1.911721,0.256214,0.933027,1.435266,-0.911051,-0.844347,4.023218,1.504723,-1.975669,1.927879,3.945675,1.351829,-1.661847,0.018007,1.002348,1.078561,0.529466,3.822828,0.028926,-1.726373,-1.175616,-1.431526,-1.179396,1.115674,1.750989,1.529484,-3.123956,-3.788132,5.504663,-4.403565,-1.763556,1.089091,2.625044,-1.648209,-0.406615,3.415642,3.180431,1.982086,0.845962,4.158142,-4.098917,-0.667953,0.038166,1.213550,0.194464,-0.376066,2.430094,-1.226393,0.180891,0.864378,-5.696096,0.251860,1.186065,2.460275,-4.545219,0.340800,-1.626892,-0.686266,0.631595,1.068510,-0.592486,-1.371972,-2.003639,1.122165,-0.613884,3.195039,-0.823352,-0.844701,4.347189,-1.295911,-2.027118,0.697889,-0.491511,-2.716238,0.846929,-0.406470,-1.047900,-4.065041,5.903746,-3.806526,-3.683363,1.714633,-3.021979,-1.652297,-1.189968,1.024670,0.128554,1.800246,3.733783,-3.418847,-1.642578,-0.004343,-0.514441,0.005693,1.344044,0.693936,-1.157448,0.988314,2.926120,-4.233367,-2.996388,1.348752,3.267291,-1.263625,-2.899568,1.328924,-3.198210,3.307378,-1.385662,-3.376037,-2.490295,0
-0.871227,-1.430276,-0.396782,-1.362425,3.099205,-5.169586,1.026681,2.217910,-0.786211,-2.614724,0.498529,0.558995,0.016166,-1.195754,-3.622906,-2.343108,-1.237861,0.200719,3.153348,-2.285061,0.667331,-0.521030,-1.084271,1.347695,1.081849,1.093757,-4.932155,0.172997,-1.046930,1.400287,-0.255544,-0.703554,-2.261260,1.046265,1.542399,-1.026833,0.533092,4.090419,-2.430324,-5.240774,0.918794,0.873926,-1.031153,-2.524831,3.212416,3.162154,1.455254,4.718621,0.880233,-3.041130,-2.370892,-0.329006,0.055668,2.142349,1.997350,5.084342,-2.808244,0.324557,4.111026,-0.396262,0.838605,2.830065,1.809589,0.000698,0.067092,-1.411705,1.651496,0.406796,-3.640407,-5.538931,-0.925241,-1.001535,-1.444506,2.973094,1.092046,2.287835,4.107383,0.831533,-0.237453,3.952730,0.185355,1.093349,1.269941,1.706229,1.524858,-1.617241,-3.244198,-0.373361,-2.707407,-5.471216,1.408582,-0.768627,-2.318738,-2.630390,0.711312,-2.873915,0.888862,3.064487,2.195749,-4.743502,0.477838,-0.205578,0.407407,1.390537,1.221994,-1.450522,-2.007448,4.450936,4.963360,4.050632,1.808270,2.415744,-0.969803,-0.516969,1.074156,-2.774746,2.010409,-0.173165,3.984852,1.509355,1
-1.565288,-1.330735,0.669997,1.297051,1.166009,2.439059,3.159595,-2.503214,-5.508699,2.150033,0.597591,0.404067,1.462674,1.536769,-0.978937,1.113881,0.990714,7.509570,3.256052,0.030258,1.514979,1.387774,-0.806668,-1.318153,-0.978689,0.774070,-1.515801,6.276234,0.532912,-5.578133,-0.948705,0.499966,0.150419,0.605657,1.584070,-3.064161,-4.810865,-1.112193,-3.713320,1.336863,0.243422,1.318060,-1.078123,-3.029021,-2.864683,-0.148306,0.536939,1.253353,-5.650124,5.943746,-0.609495,0.967411,0.888345,0.705330,2.549063,-2.156166,-1.398448,-3.109086,-1.131531,-2.706727,0.530045,1.545414,1.050561,-1.040713,-3.464345,-2.061636,2.081579,-1.214163,-1.299333,6.736929,-1.944964,-0.989559,-2.248992,-0.559094,0.599673,1.382034,-1.655337,-1.515718,-0.196306,-2.839822,-0.664451,-0.330392,1.744786,1.041088,-2.315141,2.514978,-1.693134,-0.148807,-2.834994,-2.713728,1.054602,-2.976340,1.748825,2.067799,0.884576,-0.546402,2.812954,0.288952,-0.767534,-0.493702,-1.262290,0.357789,-0.027162,0.855467,4.526759,-2.057986,0.451068,-0.255011,2.870620,1.153146,0.794054,0.418020,-2.264945,-0.552531,0.632040,-2.259442,-1.223455,2.607824,1.213907,-7.369527,0
-1.431560,-0.041857,-0.359116,-2.471901,1.605573,5.231750,-2.573751,-0.718570,0.932429,-0.384306,-0.120619,1.015965,-1.062096,2.128835,-2.934315,-1.878481,1.271066,0.120339,-0.456456,2.502528,1.030440,0.734004,-0.817050,0.715475,0.080340,1.822945,3.468104,-1.130369,1.482299,-2.677722,-1.013040,0.197865,-0.205893,0.204779,1.682467,-0.562813,3.835629,2.358255,-0.102910,-3.802288,1.479432,0.880177,-0.584088,-0.648259,1.229034,1.144707,-2.326533,4.149314,-6.306821,-2.513709,-0.467416,-1.213101,-0.560638,1.768778,3.366062,-0.003173,-0.738421,-2.630533,-0.574275,-2.459856,-0.045777,0.787791,1.819575,-3.641382,-2.265958,-0.275828,0.202885,-1.781020,1.839646,-2.518981,-1.665687,-0.605231,-0.537125,2.120888,-0.604064,-0.033297,-0.923628,0.434767,-2.207003,2.066910,-0.515694,1.177992,-1.188095,2.386014,0.656406,1.176046,4.470381,-1.654714,-3.302927,1.425550,1.623271,-1.178177,-1.304772,0.504603,-0.409210,-0.778510,0.212459,0.502523,-2.121536,-2.498523,-1.105611,-0.748122,-0.057598,3.071013,-1.139418,-0.989967,0.607534,-0.893328,-2.643426,8.677741,1.109493,0.157182,-0.416012,-0.714661,-2.209958,-0.334724,-1.790140,1.476736,1.193223,0.355933,0
-1.081792,-1.850995,-0.336560,-2.030922,0.499509,1.074372,-2.781078,-3.000669,4.865392,2.042958,0.055008,-0.700849,-0.768770,-1.535809,-0.469987,0.342490,2.859406,6.531420,2.450662,1.438048,0.819421,-1.068828,-0.561035,0.954282,-1.074816,-0.289885,0.679483,1.857013,-2.141496,-2.980594,-0.357393,0.122444,0.981866,2.386029,0.778931,2.109339,-0.825163,1.952553,0.887742,-3.716267,0.244749,1.415820,-1.615948,-4.181434,0.611042,0.618872,1.134877,3.064559,0.884936,2.733306,-0.537297,-0.498203,0.870583,1.656120,0.409032,-0.276230,0.331688,-3.584965,2.854541,-5.875699,-0.289552,0.043076,0.578521,-0.825953,1.846503,-2.802850,-3.600964,3.501656,-0.590056,0.688608,-0.549821,-0.309862,-0.783017,0.102689,4.205932,1.411594,-2.087799,-4.626526,-1.895023,-4.997523,0.428931,-0.116304,2.377657,2.192527,-1.576476,-0.352766,-5.658170,-3.453884,-0.395653,-2.005763,0.878538,-1.400759,1.471401,-1.258566,-0.541038,0.889036,-0.058489,-2.501222,0.060642,1.939654,-0.434758,-0.691493,0.972779,-1.085900,2.737744,-4.105077,-1.431519,-2.951871,2.112238,-0.697726,1.452215,1.656169,-0.660271,-0.031497,2.379413,3.719920,2.019329,0.832429,2.716022,-0.242725,1
-1.271326,-0.551108,-1.868743,1.361886,1.478333,-4.060273,2.693224,-4.813270,3.674697,7.400709,-0.233842,1.340460,1.800551,0.624563,-2.984999,-0.757075,-1.366578,2.603174,0.908009,1.794103,1.781683,-0.862744,1.750922,-2.205427,-0.955158,0.823584,0.962235,1.905105,0.219866,-2.593017,-1.073431,-1.583165,0.472989,0.851193,1.527487,-3.232712,1.020817,-2.938864,-2.443511,3.149291,0.404866,0.373802,-0.606699,-3.207600,4.066548,-3.183624,-2.329381,3.638712,1.735124,-6.520685,-0.703571,-1.707850,-1.747688,1.662516,-1.397505,0.646812,-2.729717,4.137045,5.805087,2.078670,1.209699,1.842981,0.886047,-4.452440,-1.702655,-1.389253,1.765468,-2.961562,2.009303,3.620206,-1.219548,0.142695,-2.724513,1.050126,-1.303699,1.723149,3.065889,0.003614,-0.763898,3.311489,0.992779,-0.727466,0.856224,2.084695,-2.437699,-0.425168,4.078012,-4.378108,-4.511797,3.914605,1.323681,-1.913358,-2.520882,-0.656819,-0.257361,2.055790,-2.375975,-2.048036,-2.917805,-2.337707,-0.884437,-0.862682,-0.160066,2.176416,-1.291865,-0.056327,-1.641861,-0.483093,3.603023,2.303833,0.562390,1.761678,-1.793924,-4.931010,-0.100096,1.405711,-1.009932,-7.439071,7.916514,2.807741,1
-1.270830,-0.872265,0.100981,1.624515,4.403660,-2.454881,4.261756,1.055088,-3.474066,-1.940545,0.359748,2.316982,-0.133750,3.158440,-0.801668,-0.966071,0.265480,-2.989823,-7.825640,-0.796954,1.011475,-1.063867,-1.168701,-1.389072,-1.336286,3.416971,1.358382,-0.319127,-0.385036,1.558782,-0.165794,-0.057499,1.565225,-1.728915,-0.641665,-4.970915,-1.951653,-1.947330,1.474458,7.713068,0.739353,1.178137,-2.132239,-1.979893,0.528185,-4.623722,-1.044721,2.687347,-0.661238,-9.488261,-0.645532,-0.669738,-0.645838,0.297432,-0.327776,1.228546,-2.247606,-7.276595,1.658415,0.913817,1.046492,0.882142,1.447457,0.371798,-1.844191,-3.254989,-2.038252,-0.648481,-1.974651,-1.389759,-0.175740,-1.021802,-0.337877,-3.254176,1.013553,3.312477,3.074685,-3.151853,-1.246645,-2.169571,-0.401665,-0.469955,2.307147,1.630577,-0.469459,-2.838770,-0.439884,-2.116759,3.855520,4.732826,1.778256,-1.952718,-1.119265,-1.975080,-0.523910,1.515781,3.307836,1.492439,-0.361164,-4.456037,0.375302,0.259547,0.280427,-0.782066,1.447185,-3.657243,-3.818036,-4.396683,0.242518,-0.993996,1.076127,1.793533,0.641258,-1.237652,-2.217537,-2.860452,0.332288,-3.216816,1.142578,-11.241023,1
-1.608197,1.224023,-2.007628,0.926534,-4.112975,1.551771,-1.090894,-1.295254,1.559419,1.034294,0.693217,0.601484,0.256208,1.259498,-0.619577,-1.073851,0.052434,-4.073544,-0.748369,-0.481020,2.019990,-1.671890,-0.584729,1.144707,-1.250186,1.233579,2.768724,2.127995,-2.196788,-6.072141,-1.588847,1.454773,1.418844,-1.384084,-2.130347,0.047170,0.396330,-9.329391,1.240947,-0.803205,1.268111,0.021323,0.026093,-1.046537,-0.640491,1.017523,-3.290555,-0.920737,6.280340,-0.479294,-0.956289,0.109999,0.540967,-1.230064,0.559654,1.854067,-2.164775,0.861761,-4.419176,-3.038133,0.959023,1.096696,0.380100,-0.162765,-1.235553,-1.231320,-5.095339,-2.423483,-0.673564,2.423055,-1.359062,-0.768856,0.734640,2.188805,-0.397971,-0.916355,2.926930,5.219124,4.501379,-3.165913,0.420412,-0.666607,0.469294,2.511863,-0.199497,2.082196,-3.431987,-2.548024,0.624583,6.483685,1.642611,-1.779538,-0.790645,0.576959,1.005981,-5.182689,-1.777712,-0.828146,-3.297764,-4.332086,-0.575111,-0.241073,-0.204161,0.213232,1.361757,-3.634941,-7.154967,-2.954350,0.094873,2.254028,1.090110,2.111264,-2.214027,-0.532780,-3.964960,-0.041034,1.150670,5.407315,0.469085,-2.545847,0
-1.774413,-0.811796,-1.224318,1.494236,-0.723137,0.241290,0.918506,-4.913132,4.175506,-1.591169,-0.405480,1.383803,1.324300,0.917849,-0.141780,3.009144,3.632858,-1.367379,-4.185943,6.100029,0.706235,-1.266633,-0.896820,-0.135660,1.141794,4.693917,2.157362,3.590349,-2.724132,0.910780,-0.105879,0.544422,-0.080962,-1.067643,7.404126,-3.991729,-1.487603,-4.272819,1.587228,-1.032804,0.804204,1.614807,-0.514583,-1.363704,2.331676,4.937445,4.016008,3.860074,2.015553,2.240986,-0.042438,0.297340,-0.456619,0.916621,0.138447,0.484479,-4.340725,3.562166,-1.657987,-3.189564,0.154468,-0.120905,0.575089,-1.347777,0.120847,-1.508880,-0.417538,2.365383,-0.133807,9.793255,-0.763113,-0.888938,-0.964655,-1.390949,-0.327990,1.995100,1.311271,-5.114758,-5.586761,-4.044931,0.071234,0.484759,2.900244,0.349830,-3.800336,0.389967,1.406657,-0.233605,-3.251878,0.536900,0.952348,-0.498675,0.766536,0.938677,4.249557,0.110158,6.302868,-3.411518,-2.812524,4.233757,-0.592283,0.590091,-0.261133,-0.545383,1.422950,1.219643,-1.930546,-5.929437,1.784936,3.841602,0.521649,0.666905,-0.589709,-2.665243,-0.699408,0.987192,-4.545227,4.066683,3.943228,-6.013375,0
-2.208110,-0.068747,-1.529300,0.101436,-0.103980,-1.385674,3.685789,-3.231854,-2.921352,2.204035,0.217557,0.298256,-0.169928,4.218383,-4.313935,-2.875036,1.799852,-3.902952,0.509229,6.185759,1.897902,-1.692090,-2.637973,0.132850,-3.448226,-0.894020,2.388969,2.306643,3.715369,0.918710,-0.015974,-1.578324,-0.249730,-1.845360,-2.518882,-6.098157,-2.691077,2.431960,2.645520,-4.202047,0.650356,2.542192,-2.016969,-1.674367,0.504493,-0.940820,-0.787877,8.374860,-0.656477,-8.838147,-0.668466,-0.802133,-1.924419,-0.759675,0.211696,0.228978,-1.133031,-0.104245,-3.136449,3.994582,-0.797076,-0.308925,0.945970,0.105423,3.118748,3.957528,-1.207689,2.026015,-0.559422,4.819353,-0.561597,0.633213,-0.941668,1.499689,1.857015,0.212276,1.419692,-2.140823,-2.623857,6.203057,0.349042,1.255478,0.094578,0.795036,-2.033573,0.824976,-1.033032,-2.109995,3.404677,-1.427486,1.088541,-1.611170,0.003615,-3.264907,-0.269152,1.870922,-4.311365,1.178450,1.264379,-2.914240,-0.264352,-0.199695,0.345617,1.155806,-0.616490,-1.741602,4.919284,-0.591205,6.643787,-4.294271,0.950099,2.240725,-0.023320,-2.736669,0.922710,-3.784713,3.774580,0.107974,4.679701,0.642641,0
-1.442723,0.483855,1.681748,-0.478783,-1.201946,-1.686498,4.690767,-1.592767,2.198070,0.075775,-0.099934,-0.721212,1.899196,-0.990664,1.250354,-2.510031,1.249789,-3.067229,-1.243069,1.396301,0.596303,-2.491600,1.045705,-1.763065,-1.462312,0.987841,0.347464,2.758034,-5.416544,-4.038185,-0.357462,-0.146701,0.409543,2.163856,2.238299,-0.691279,0.021643,3.104608,-1.057356,-1.950134,0.730109,1.199016,-1.725371,0.195199,2.717230,-3.916115,1.693328,-3.017822,1.527761,-1.811614,-1.100852,-0.528441,-1.446793,-0.475029,1.336256,2.955536,0.116338,1.217752,-2.313536,-0.938871,-0.674347,0.754955,1.018244,-1.729994,-2.081978,-4.950978,-1.396204,0.205424,-5.578771,-0.007185,-1.289551,-1.909568,-0.155433,-0.197998,0.930680,-2.074758,-1.466373,-3.261654,-3.374191,-0.772743,0.915263,-0.487024,2.316502,3.321291,-1.439210,0.098670,2.140855,0.363647,3.666327,-1.178532,0.691879,-1.059621,-0.976481,0.241958,0.452336,-4.311118,-0.455396,-1.763084,-0.444146,-6.475575,-0.831703,0.556361,1.773690,1.016805,2.088827,1.305155,-0.612462,0.242288,1.623446,1.338505,1.242660,1.219442,-0.992923,-0.110644,-3.441354,-2.795662,0.519219,-4.612990,-2.023057,1.936911,1
